datetime,user,text,group_id,clean_text,year,quarter,month
2025-07-03 10:58:16,Bernice,"Our Chinese old saying drinking pure coconut in tri 3 only(maybe a week 2x or 3x) to make our amniotic fluid ""cleaner"" so baby come out cleaner, don't have white residue on their skin ‎<This message was edited>",2025 NOV SG Mummys,chinese old saying drinking pure coconut tri onlymaybe week x x make amniotic fluid cleaner baby come cleaner dont white residue skin ‎this message edited,2025,3,7
2025-07-03 10:58:56,👱🏻‍♀️ キャシー,"yes, my mum and aunt told me the same too.",2025 NOV SG Mummys,yes mum aunt told,2025,3,7
2025-07-03 10:59:08,Bernice,Cant wait for my tri 3,2025 NOV SG Mummys,cant wait tri,2025,3,7
2025-07-03 10:59:17,Bernice,I want drink coconut water🤤,2025 NOV SG Mummys,want drink coconut water,2025,3,7
2025-07-03 11:02:00,Flory 🕊️,I sometimes just drink coconut water Liao. Didn’t wait for 3rd trimester. Cause weather too hot.,2025 NOV SG Mummys,sometimes drink coconut water liao ’ wait rd trimester cause weather hot,2025,3,7
2025-07-03 11:02:24,Bernice,Parents and mil don't allow me to,2025 NOV SG Mummys,parents mil dont allow,2025,3,7
2025-07-03 11:02:36,Bernice,Say now drink too Liang,2025 NOV SG Mummys,say drink liang,2025,3,7
2025-07-03 11:02:44,Bernice,Not good,2025 NOV SG Mummys,good,2025,3,7
2025-07-03 11:02:59,ღᑕTᗰYღ,i choose 28/7 on also 😂,2025 NOV SG Mummys,choose also,2025,3,7
2025-07-03 11:03:12,ღᑕTᗰYღ,"don't want take so early , i choose the latest slot .",2025 NOV SG Mummys,dont want take early choose latest slot,2025,3,7
2025-07-03 11:03:31,xx,Omg me too!!!,2025 NOV SG Mummys,omg,2025,3,7
2025-07-03 11:03:55,Bernice,Quite heavy,2025 NOV SG Mummys,quite heavy,2025,3,7
2025-07-03 11:04:04,Yan,The bag itself heavy ? ‎<This message was edited>,2025 NOV SG Mummys,bag heavy ‎this message edited,2025,3,7
2025-07-03 11:04:06,Bernice,"So if got husband accompany, ask him to carry",2025 NOV SG Mummys,got husband accompany ask carry,2025,3,7
2025-07-03 11:04:24,ღᑕTᗰYღ,everything in the bag or the hand carry also part of it ? HAHAHHA !,2025 NOV SG Mummys,everything bag hand carry also part hahahha,2025,3,7
2025-07-03 11:04:43,Bernice,Hand carry is not😂,2025 NOV SG Mummys,hand carry,2025,3,7
2025-07-03 11:04:57,Bernice,He went to buy toys😆,2025 NOV SG Mummys,went buy toys,2025,3,7
2025-07-03 11:05:35,Bernice,Actually gynae got say all can drinks in moderation,2025 NOV SG Mummys,actually gynae got say drinks moderation,2025,3,7
2025-07-03 11:05:50,Bernice,Maybe can secretly go buy and drink,2025 NOV SG Mummys,maybe secretly go buy drink,2025,3,7
2025-07-03 11:09:57,👱🏻‍♀️ キャシー,"yea, i think just drink in moderations.",2025 NOV SG Mummys,yea think drink moderations,2025,3,7
2025-07-03 11:10:05,👱🏻‍♀️ キャシー,"my gynae everything tell me can, just moderate",2025 NOV SG Mummys,gynae everything tell moderate,2025,3,7
2025-07-03 11:11:43,Debbie,Wahhx maybe you try other email or mobile number?,2025 NOV SG Mummys,wahhx maybe try email mobile number,2025,3,7
2025-07-03 11:11:56,Debbie,I rmber first 1000 registered,2025 NOV SG Mummys,rmber first registered,2025,3,7
2025-07-03 11:17:03,xin,‎This message was deleted by admin mm admin.,2025 NOV SG Mummys,‎ admin mm admin,2025,3,7
2025-07-03 11:19:52,Regina Tan,I just drank Mr coconut ytd 🙈,2025 NOV SG Mummys,drank mr coconut ytd,2025,3,7
2025-07-03 11:22:12,Yud,I also just drank,2025 NOV SG Mummys,also drank,2025,3,7
2025-07-03 11:22:32,Yud,I guess in moderation is ok 😂,2025 NOV SG Mummys,guess moderation ok,2025,3,7
2025-07-03 11:22:47,Yan,Ok 1! Dun too over can ady,2025 NOV SG Mummys,ok dun ady,2025,3,7
2025-07-03 11:23:08,Yan,Third trimester can drink alot,2025 NOV SG Mummys,third trimester drink alot,2025,3,7
2025-07-03 11:25:52,Regina Tan,"Got alot of things to rem. Sometimes I can't rem if the food is too Liang, heaty or neutral 🫠",2025 NOV SG Mummys,got alot things rem sometimes cant rem food liang heaty neutral,2025,3,7
2025-07-03 11:31:24,Chelsa,I drank coconut water now also😬,2025 NOV SG Mummys,drank coconut water also,2025,3,7
2025-07-03 13:32:40,ღᑕTᗰYღ,"no need to rmb , just moderate every thing . unless gynae specifically tell you to avoid . if not check with your gynae what should be avoided .",2025 NOV SG Mummys,need rmb moderate every thing unless gynae specifically tell avoid check gynae avoided,2025,3,7
2025-07-03 13:39:16,Yan,Info given to me by Thomson TCM before,2025 NOV SG Mummys,info given thomson tcm,2025,3,7
2025-07-03 13:39:32,Yan,Can consider to follow these info,2025 NOV SG Mummys,consider follow info,2025,3,7
2025-07-03 13:39:41,Yan,Avoid those very cold,2025 NOV SG Mummys,avoid cold,2025,3,7
2025-07-03 13:39:45,Yan,Less cold is ok,2025 NOV SG Mummys,less cold ok,2025,3,7
2025-07-03 13:41:05,Regina Tan,This is helpful!!,2025 NOV SG Mummys,helpful,2025,3,7
2025-07-03 13:41:07,Regina Tan,Thanks for sharing,2025 NOV SG Mummys,thanks sharing,2025,3,7
2025-07-03 13:45:31,Yud,Surprisingly I receive the collection link already through WhatsApp. Will have to wait again for validation/confirmation.,2025 NOV SG Mummys,surprisingly receive collection link already whatsapp wait validationconfirmation,2025,3,7
2025-07-03 13:50:38,Flory 🕊️,Which WhatsApp should I text them? Do you know?,2025 NOV SG Mummys,whatsapp text know,2025,3,7
2025-07-03 13:51:14,Yud,Not sure if they would reply but this is the number +6580646300 I received the link ‎<This message was edited>,2025 NOV SG Mummys,sure would reply number received link ‎this message edited,2025,3,7
2025-07-03 13:53:03,Flory 🕊️,"Okie never mind, I just wait for email first. (: thanks",2025 NOV SG Mummys,okie never mind wait email first thanks,2025,3,7
2025-07-03 13:54:15,Yud,Can email and WhatsApp at the same time hahaha kiasu abit,2025 NOV SG Mummys,email whatsapp time hahaha kiasu abit,2025,3,7
2025-07-03 14:21:50,Ningsta,Thanks for sharing!,2025 NOV SG Mummys,thanks sharing,2025,3,7
2025-07-03 14:23:42,Ningsta,"Oops I've been eating bananas, dragon fruit, kiwi at least weekly 🤭🤭",2025 NOV SG Mummys,oops ive eating bananas dragon fruit kiwi least weekly,2025,3,7
2025-07-03 14:23:49,Ningsta,Coz vitamin C lol,2025 NOV SG Mummys,coz vitamin c lol,2025,3,7
2025-07-03 14:24:46,Ningsta,I can't believe mango is considered cold?? 🤯,2025 NOV SG Mummys,cant believe mango considered cold,2025,3,7
2025-07-03 14:24:50,Wee,Hihi all just found out about this chat from a friend! Hope to learn more from you all haha expecting my first baby here!,2025 NOV SG Mummys,hihi found chat friend hope learn haha expecting first baby,2025,3,7
2025-07-03 14:25:34,Ningsta,Welcome! This group has been quite fun :) also a first time mummy here,2025 NOV SG Mummys,welcome group quite fun also first time mummy,2025,3,7
2025-07-03 14:26:15,Yud,Banana is good for cramp though ‎<This message was edited>,2025 NOV SG Mummys,banana good cramp though ‎this message edited,2025,3,7
2025-07-03 14:26:28,Yud,And kiwi is good for baby too 😂,2025 NOV SG Mummys,kiwi good baby,2025,3,7
2025-07-03 14:26:46,Ningsta,ya and i rmb this naturopath saying potassium is good for the placenta too,2025 NOV SG Mummys,ya rmb naturopath saying potassium good placenta,2025,3,7
2025-07-03 14:27:09,Yud,"Welcome a lot of ftm, me too 😂",2025 NOV SG Mummys,welcome lot ftm,2025,3,7
2025-07-03 14:27:10,Ningsta,and dragonfruit good for constipation hahaha according to my mum,2025 NOV SG Mummys,dragonfruit good constipation hahaha according mum,2025,3,7
2025-07-03 14:27:27,Yud,Hahahaha I guess if want to eat don’t eat everyday 😂,2025 NOV SG Mummys,hahahaha guess want eat ’ eat everyday,2025,3,7
2025-07-03 14:27:32,Wee,Able to share the pic again?,2025 NOV SG Mummys,able share pic,2025,3,7
2025-07-03 14:27:37,Wee,Can’t see from before haha,2025 NOV SG Mummys,’ see haha,2025,3,7
2025-07-03 14:28:55,Wee,I read somewhere saying if you eat grapes your baby eyes will be big. Not sure how true HAHA.,2025 NOV SG Mummys,read somewhere saying eat grapes baby eyes big sure true haha,2025,3,7
2025-07-03 14:30:17,Yud,Blueberry all those,2025 NOV SG Mummys,blueberry,2025,3,7
2025-07-03 14:30:19,Yud,Hahaha,2025 NOV SG Mummys,hahaha,2025,3,7
2025-07-03 14:31:08,Hello,Cannot eat too much grapes as it’s high in sugar,2025 NOV SG Mummys,eat much grapes ’ high sugar,2025,3,7
2025-07-03 14:31:32,Ningsta,issit good eyesight? big eyes a bit hard lah if the parents all got small eyes 😆😆,2025 NOV SG Mummys,issit good eyesight big eyes bit hard lah parents got small eyes,2025,3,7
2025-07-03 14:31:49,Yud,Yes,2025 NOV SG Mummys,yes,2025,3,7
2025-07-03 14:32:10,Yud,They say big eyes 😂 but ya if parents small then I dunno liao 😂,2025 NOV SG Mummys,say big eyes ya parents small dunno liao,2025,3,7
2025-07-03 14:32:22,Ningsta,hahahahha,2025 NOV SG Mummys,hahahahha,2025,3,7
2025-07-03 14:32:39,Ningsta,yah my OB said 28 weeks,2025 NOV SG Mummys,yah ob said weeks,2025,3,7
2025-07-03 14:33:25,Hello,"I personally think guava is good, not high in sugar and can help u go toilet with ease",2025 NOV SG Mummys,personally think guava good high sugar help u go toilet ease,2025,3,7
2025-07-03 14:36:04,Yan Hong 🐒,Same same! Welcome!,2025 NOV SG Mummys,welcome,2025,3,7
2025-07-03 14:36:41,farhah,yes it’s between week 24-28,2025 NOV SG Mummys,yes ’ week,2025,3,7
2025-07-03 14:39:39,Sinyi,"Talking about this, how does it work ah. Taking too much sugary food affects?",2025 NOV SG Mummys,talking work ah taking much sugary food affects,2025,3,7
2025-07-03 14:41:16,farhah,you will need to drink a glucose drink and they will draw blood hourly for 2 hours.,2025 NOV SG Mummys,need drink glucose drink draw blood hourly hours,2025,3,7
2025-07-03 14:41:51,farhah,they just want to check if your body can break down sugar within that time frame,2025 NOV SG Mummys,want check body break sugar within time frame,2025,3,7
2025-07-03 14:42:12,farhah,can read here,2025 NOV SG Mummys,read,2025,3,7
2025-07-03 14:42:30,Sinyi,Okieee tq!,2025 NOV SG Mummys,okie tq,2025,3,7
2025-07-03 14:43:20,Sinyi,So I guess doesn’t really matter on diet if your body not breaking the sugar 😅,2025 NOV SG Mummys,guess ’ really matter diet body breaking sugar,2025,3,7
2025-07-03 14:44:10,farhah,i think it depends on a lot of factors.,2025 NOV SG Mummys,think depends lot factors,2025,3,7
2025-07-03 14:44:43,farhah,"haha. but try to lesser sugar intake so body can get used to it and by the time the test, your body can produce enough insulin to break down the sugars",2025 NOV SG Mummys,haha try lesser sugar intake body get used time test body produce enough insulin break sugars,2025,3,7
2025-07-03 14:47:22,Sinyi,Wa gg leh,2025 NOV SG Mummys,wa gg leh,2025,3,7
2025-07-03 14:47:26,Sinyi,So it’s 50-50,2025 NOV SG Mummys,’,2025,3,7
2025-07-03 14:47:52,Ningsta,"i read that if u're on a low carb diet, ur body not used to the sudden high influx of sugar and won't have a good insulin response to bring the sugar down, then u might get a false positive on GD test. whereas some people ""cheat"" by drinking / eating a bit of sugary stuff before the test so that their body already start to produce the insulin 😅",2025 NOV SG Mummys,read ure low carb diet ur body used sudden high influx sugar wont good insulin response bring sugar u might get false positive gd test whereas people cheat drinking eating bit sugary stuff test body already start produce insulin,2025,3,7
2025-07-03 14:48:36,Sinyi,Exactly! Haha,2025 NOV SG Mummys,exactly haha,2025,3,7
2025-07-03 14:48:50,Sinyi,Before preggy I don’t really take sweet stuffs or rice,2025 NOV SG Mummys,preggy ’ really take sweet stuffs rice,2025,3,7
2025-07-03 14:49:02,Sinyi,Now it’s like weekly craving for koi. Lol,2025 NOV SG Mummys,’ like weekly craving koi lol,2025,3,7
2025-07-03 14:49:05,Sinyi,Scary,2025 NOV SG Mummys,scary,2025,3,7
2025-07-03 14:49:23,Ningsta,hahaha i was about to say it's impressive if u didn't feel like eating high carbs during 1st tri,2025 NOV SG Mummys,hahaha say impressive u didnt feel like eating high carbs st tri,2025,3,7
2025-07-03 14:50:40,Wee,Now durian season leh,2025 NOV SG Mummys,durian season leh,2025,3,7
2025-07-03 14:51:41,Ningsta,HAHAHA YAH MAN,2025 NOV SG Mummys,hahaha yah man,2025,3,7
2025-07-03 14:52:01,Ningsta,i'm wearing a cgm so i know durians don't really spike me that much but I'm also scared that the baby grows too big LOL,2025 NOV SG Mummys,im wearing cgm know durians dont really spike much im also scared baby grows big lol,2025,3,7
2025-07-03 14:52:17,Ningsta,"coz tcm say durians very ""nourishing"" and will help ur baby grow bigger",2025 NOV SG Mummys,coz tcm say durians nourishing help ur baby grow bigger,2025,3,7
2025-07-03 14:52:23,👱🏻‍♀️ キャシー,i eat every kind of fruits leh. oops.,2025 NOV SG Mummys,eat every kind fruits leh oops,2025,3,7
2025-07-03 14:52:29,👱🏻‍♀️ キャシー,just eat in moderation i think it's fine,2025 NOV SG Mummys,eat moderation think fine,2025,3,7
2025-07-03 14:52:53,Shana,"lol I eat a lot of lychee, longan, rambutan",2025 NOV SG Mummys,lol eat lot lychee longan rambutan,2025,3,7
2025-07-03 14:52:59,👱🏻‍♀️ キャシー,"i only had like 4 seeds so far thru out this pregnancy, haha",2025 NOV SG Mummys,like seeds far thru pregnancy haha,2025,3,7
2025-07-03 14:53:03,Shana,Like 500g each day,2025 NOV SG Mummys,like g day,2025,3,7
2025-07-03 14:53:12,Shana,Durian I ate so much bruh when I went Malaysia LOL,2025 NOV SG Mummys,durian ate much bruh went malaysia lol,2025,3,7
2025-07-03 14:53:14,Shana,Gg,2025 NOV SG Mummys,gg,2025,3,7
2025-07-03 14:53:29,Shana,So far detailed scan gynae say baby a bit chubby,2025 NOV SG Mummys,far detailed scan gynae say baby bit chubby,2025,3,7
2025-07-03 14:53:37,Shana,Fingers crossed Gd don’t come back,2025 NOV SG Mummys,fingers crossed gd ’ come back,2025,3,7
2025-07-03 14:53:54,Ningsta,hahaha once off ok one lah... i ate like 2 - 3 times oops coz my husband also loves durian,2025 NOV SG Mummys,hahaha ok one lah ate like times oops coz husband also loves durian,2025,3,7
2025-07-03 14:54:15,Ningsta,but the pee strip also tests for sugar right?,2025 NOV SG Mummys,pee strip also tests sugar right,2025,3,7
2025-07-03 14:54:21,Ningsta,wouldn't they catch it in the pee strip?,2025 NOV SG Mummys,wouldnt catch pee strip,2025,3,7
2025-07-03 14:54:24,Shana,This one I don’t think so,2025 NOV SG Mummys,one ’ think,2025,3,7
2025-07-03 14:54:30,Shana,Tbh I also dk what they test,2025 NOV SG Mummys,tbh also dk test,2025,3,7
2025-07-03 14:54:31,Shana,lol,2025 NOV SG Mummys,lol,2025,3,7
2025-07-03 14:54:44,Shana,I only know every appt need to give but have no idea what they test,2025 NOV SG Mummys,know every appt need give idea test,2025,3,7
2025-07-03 14:55:21,farhah,they check for bacteria,2025 NOV SG Mummys,check bacteria,2025,3,7
2025-07-03 14:55:22,Sinyi,Ya sia. I scare,2025 NOV SG Mummys,ya sia scare,2025,3,7
2025-07-03 14:55:35,farhah,in case possible of UTI or what,2025 NOV SG Mummys,case possible uti,2025,3,7
2025-07-03 14:55:41,farhah,that’s what the gynae say,2025 NOV SG Mummys,’ gynae say,2025,3,7
2025-07-03 14:55:43,Sinyi,Ok what if u fail the test,2025 NOV SG Mummys,ok u fail test,2025,3,7
2025-07-03 14:55:48,farhah,and see if got traces of blood,2025 NOV SG Mummys,see got traces blood,2025,3,7
2025-07-03 14:55:49,Sinyi,Mentally prepping 😂,2025 NOV SG Mummys,mentally prepping,2025,3,7
2025-07-03 14:55:59,Ningsta,ohhhh,2025 NOV SG Mummys,oh,2025,3,7
2025-07-03 14:56:08,farhah,have to go for counselling and prick finger test everyday,2025 NOV SG Mummys,go counselling prick finger test everyday,2025,3,7
2025-07-03 14:56:18,Ningsta,u probably need to monitor diet and do finger prick/wear cgm?,2025 NOV SG Mummys,u probably need monitor diet finger prickwear cgm,2025,3,7
2025-07-03 14:56:39,Shana,Ohhh,2025 NOV SG Mummys,oh,2025,3,7
2025-07-03 14:57:20,Shana,Cgm not compulsory. But compulsory for severe case from what my friend told me. She had that and insulin jab,2025 NOV SG Mummys,cgm compulsory compulsory severe case friend told insulin jab,2025,3,7
2025-07-03 14:58:14,farhah,yeah have to meet dietician and control diet.,2025 NOV SG Mummys,yeah meet dietician control diet,2025,3,7
2025-07-03 14:58:14,Ningsta,wah insulin jab is like the last line of defence liao 🙊,2025 NOV SG Mummys,wah insulin jab like last line defence liao,2025,3,7
2025-07-03 14:58:51,farhah,yeah so hopefully all,2025 NOV SG Mummys,yeah hopefully,2025,3,7
2025-07-03 14:59:01,Shana,Yea if I’m not wrong her family got history of diabetes,2025 NOV SG Mummys,yea ’ wrong family got history diabetes,2025,3,7
2025-07-03 14:59:06,farhah,no need to do all these things!,2025 NOV SG Mummys,need things,2025,3,7
2025-07-03 14:59:43,Shana,Good luck! Hopefully all pass! Don’t think too much. As long as everything in moderation,2025 NOV SG Mummys,good luck hopefully pass ’ think much long everything moderation,2025,3,7
2025-07-03 14:59:48,Shana,It’s fine.,2025 NOV SG Mummys,’ fine,2025,3,7
2025-07-03 15:00:12,Shana,Got history or no history of diabetes also can or might not get Gd so just enjoy until after the test lol,2025 NOV SG Mummys,got history history diabetes also might get gd enjoy test lol,2025,3,7
2025-07-03 15:18:52,Gina 🧸,Check for protein,2025 NOV SG Mummys,check protein,2025,3,7
2025-07-03 15:19:08,Gina 🧸,One of Preclampsia symptoms is protein in urine,2025 NOV SG Mummys,one preclampsia symptoms protein urine,2025,3,7
2025-07-03 15:19:25,Gina 🧸,"Mine so far, I failed by pee strip test liao lol",2025 NOV SG Mummys,mine far failed pee strip test liao lol,2025,3,7
2025-07-03 15:19:35,Ningsta,oh no how come?,2025 NOV SG Mummys,oh come,2025,3,7
2025-07-03 15:19:46,Ningsta,i rmb there were 3 squares and they were testing for 3 things,2025 NOV SG Mummys,rmb squares testing things,2025,3,7
2025-07-03 15:19:51,Ningsta,protein is one of them,2025 NOV SG Mummys,protein one,2025,3,7
2025-07-03 15:20:24,👱🏻‍♀️ キャシー,yes that pee stripe is also test sugar de,2025 NOV SG Mummys,yes pee stripe also test sugar de,2025,3,7
2025-07-03 15:21:07,👱🏻‍♀️ キャシー,"the staff tell me is for sugar, so i every month take im like will they even flag me? lol",2025 NOV SG Mummys,staff tell sugar every month take im like even flag lol,2025,3,7
2025-07-03 15:25:48,👱🏻‍♀️ キャシー,are these all recorded in health hub?,2025 NOV SG Mummys,recorded health hub,2025,3,7
2025-07-03 15:26:14,Shana,Yeap Yeap,2025 NOV SG Mummys,yeap yeap,2025,3,7
2025-07-03 15:26:26,Shana,I go skgh so all can be found in healthhub,2025 NOV SG Mummys,go skgh found healthhub,2025,3,7
2025-07-03 15:26:33,👱🏻‍♀️ キャシー,"oh, never know of this. haha.",2025 NOV SG Mummys,oh never know haha,2025,3,7
2025-07-03 15:26:35,Shana,Idk if private gynae one will be recorded,2025 NOV SG Mummys,idk private gynae one recorded,2025,3,7
2025-07-03 15:26:43,Gina 🧸,Signs of preeclampsia is showing hahaha. But we have expected it,2025 NOV SG Mummys,signs preeclampsia showing hahaha expected,2025,3,7
2025-07-03 15:26:52,Gina 🧸,Private one no…,2025 NOV SG Mummys,private one no…,2025,3,7
2025-07-03 15:27:03,Shana,I see I see,2025 NOV SG Mummys,see see,2025,3,7
2025-07-03 15:27:12,👱🏻‍♀️ キャシー,@6591802514 do you take pearl when drinking bubble tea?,2025 NOV SG Mummys,take pearl drinking bubble tea,2025,3,7
2025-07-03 15:27:54,Yud,My KKH one not a single record from day 1 😂,2025 NOV SG Mummys,kkh one single record day,2025,3,7
2025-07-03 15:28:39,Shana,Huhhh,2025 NOV SG Mummys,huh,2025,3,7
2025-07-03 15:28:45,Shana,My last year nuh one also inside lol,2025 NOV SG Mummys,last year nuh one also inside lol,2025,3,7
2025-07-03 15:28:53,Shana,And skgh is under KKH also? lol,2025 NOV SG Mummys,skgh kkh also lol,2025,3,7
2025-07-03 15:29:04,Shana,Or could it be in health buddy?,2025 NOV SG Mummys,could health buddy,2025,3,7
2025-07-03 15:30:10,Yud,Also don’t have 😂,2025 NOV SG Mummys,also ’,2025,3,7
2025-07-03 15:30:15,👱🏻‍♀️ キャシー,"my gynae is from thomson, let me login health hub and see.",2025 NOV SG Mummys,gynae thomson let login health hub see,2025,3,7
2025-07-03 15:31:04,Shana,Weirddd,2025 NOV SG Mummys,weird,2025,3,7
2025-07-03 15:31:17,Yud,Hahahaha nvm lah,2025 NOV SG Mummys,hahahaha nvm lah,2025,3,7
2025-07-03 15:31:17,Shana,I shall see when I trf to KKH,2025 NOV SG Mummys,shall see trf kkh,2025,3,7
2025-07-03 15:31:22,Yud,As long as normal 😂,2025 NOV SG Mummys,long normal,2025,3,7
2025-07-03 15:31:40,Shana,Yeaaa,2025 NOV SG Mummys,yea,2025,3,7
2025-07-03 15:31:42,Shana,Gynae never say means ok,2025 NOV SG Mummys,gynae never say means ok,2025,3,7
2025-07-03 15:31:55,Ningsta,wah how come ur urine test has so many components? how many squares is ur pee stick? 😂,2025 NOV SG Mummys,wah come ur urine test many components many squares ur pee stick,2025,3,7
2025-07-03 15:32:06,Shana,lol it’s a bottle leh,2025 NOV SG Mummys,lol ’ bottle leh,2025,3,7
2025-07-03 15:32:15,Shana,Idk how many I only know need half a bottle LOL,2025 NOV SG Mummys,idk many know need half bottle lol,2025,3,7
2025-07-03 15:32:39,Ningsta,"that time i went KKH, also no records one. the blood test results also just tell me to refer to some software. end up i gotta ask doc to print for me",2025 NOV SG Mummys,time went kkh also records one blood test results also tell refer software end got ta ask doc print,2025,3,7
2025-07-03 15:32:52,Ningsta,ohhhh i guess it's a different test then,2025 NOV SG Mummys,oh guess different test,2025,3,7
2025-07-03 15:32:56,Shana,Ohh,2025 NOV SG Mummys,ohh,2025,3,7
2025-07-03 15:33:06,ღᑕTᗰYღ,YESH !! need to chew something !,2025 NOV SG Mummys,yesh need chew something,2025,3,7
2025-07-03 15:33:09,Ningsta,coz mine is i just pee directly on a strip with 3 squares in KKH,2025 NOV SG Mummys,coz mine pee directly strip squares kkh,2025,3,7
2025-07-03 15:33:27,Shana,‎This message was deleted.,2025 NOV SG Mummys,‎,2025,3,7
2025-07-03 15:33:29,Shana,My last year nuh one,2025 NOV SG Mummys,last year nuh one,2025,3,7
2025-07-03 15:33:33,Shana,It’s the same bottle also,2025 NOV SG Mummys,’ bottle also,2025,3,7
2025-07-03 15:34:08,ღᑕTᗰYღ,private don't have barh .,2025 NOV SG Mummys,private dont barh,2025,3,7
2025-07-03 15:34:31,Yud,Yes sama sama 😂,2025 NOV SG Mummys,yes sama sama,2025,3,7
2025-07-03 15:34:34,👱🏻‍♀️ キャシー,"don't have, i just checked",2025 NOV SG Mummys,dont checked,2025,3,7
2025-07-03 15:34:53,Shana,Oh I think I know that,2025 NOV SG Mummys,oh think know,2025,3,7
2025-07-03 15:34:57,ღᑕTᗰYღ,confirm don't have . private and confidential 😂😂😂,2025 NOV SG Mummys,confirm dont private confidential,2025,3,7
2025-07-03 15:35:06,ღᑕTᗰYღ,but i rmb thomson got their own app one .,2025 NOV SG Mummys,rmb thomson got app one,2025,3,7
2025-07-03 15:35:10,Shana,It’s got 3 component only I think,2025 NOV SG Mummys,’ got component think,2025,3,7
2025-07-03 15:35:13,Shana,But it’s not a lab test,2025 NOV SG Mummys,’ lab test,2025,3,7
2025-07-03 15:35:21,Shana,They only refer to the table only on the colour change,2025 NOV SG Mummys,refer table colour change,2025,3,7
2025-07-03 15:35:34,Shana,So that one no way to record,2025 NOV SG Mummys,one way record,2025,3,7
2025-07-03 15:35:50,ღᑕTᗰYღ,ultragram is see the detail scanning pic etc .,2025 NOV SG Mummys,ultragram see detail scanning pic etc,2025,3,7
2025-07-03 15:36:05,ღᑕTᗰYღ,medical record used to be thomson medical app .,2025 NOV SG Mummys,medical record used thomson medical app,2025,3,7
2025-07-03 15:36:09,ღᑕTᗰYღ,now i think no more liao .,2025 NOV SG Mummys,think liao,2025,3,7
2025-07-03 15:36:19,👱🏻‍♀️ キャシー,the ultragram?,2025 NOV SG Mummys,ultragram,2025,3,7
2025-07-03 15:36:30,ღᑕTᗰYღ,detail scanning pic .,2025 NOV SG Mummys,detail scanning pic,2025,3,7
2025-07-03 15:36:37,👱🏻‍♀️ キャシー,yea,2025 NOV SG Mummys,yea,2025,3,7
2025-07-03 15:36:44,👱🏻‍♀️ キャシー,still got other app for thomson?,2025 NOV SG Mummys,still got app thomson,2025,3,7
2025-07-03 15:38:54,ღᑕTᗰYღ,the app gone liao .,2025 NOV SG Mummys,app gone liao,2025,3,7
2025-07-03 15:39:07,ღᑕTᗰYღ,thomson medical app . now dk is what app . hahhaa !,2025 NOV SG Mummys,thomson medical app dk app hahhaa,2025,3,7
2025-07-03 15:39:08,ღᑕTᗰYღ,need to ask on next check up .,2025 NOV SG Mummys,need ask next check,2025,3,7
2025-07-03 15:39:09,ღᑕTᗰYღ,maybe have .,2025 NOV SG Mummys,maybe,2025,3,7
2025-07-03 15:39:24,👱🏻‍♀️ キャシー,i got problem trying to get into the ultragram app sia,2025 NOV SG Mummys,got problem trying get ultragram app sia,2025,3,7
2025-07-03 15:39:34,ღᑕTᗰYღ,now uh ?,2025 NOV SG Mummys,uh,2025,3,7
2025-07-03 15:39:43,👱🏻‍♀️ キャシー,"yea, don't know why",2025 NOV SG Mummys,yea dont know,2025,3,7
2025-07-03 15:39:50,ღᑕTᗰYღ,the record is only 1year .,2025 NOV SG Mummys,record year,2025,3,7
2025-07-03 15:39:59,ღᑕTᗰYღ,i can login but the inside thingy all gone liao .,2025 NOV SG Mummys,login inside thingy gone liao,2025,3,7
2025-07-03 15:40:09,ღᑕTᗰYღ,previously i already got download .,2025 NOV SG Mummys,previously already got download,2025,3,7
2025-07-03 15:40:44,👱🏻‍♀️ キャシー,haha im trying to go in to download my 2nd detailed scan from yesterday,2025 NOV SG Mummys,haha im trying go download nd detailed scan yesterday,2025,3,7
2025-07-03 15:41:26,ღᑕTᗰYღ,now i try to login also cannot .,2025 NOV SG Mummys,try login also,2025,3,7
2025-07-03 15:41:31,ღᑕTᗰYღ,the app so lousy 😂,2025 NOV SG Mummys,app lousy,2025,3,7
2025-07-03 15:41:36,👱🏻‍♀️ キャシー,"ya, super lag",2025 NOV SG Mummys,ya super lag,2025,3,7
2025-07-03 15:41:37,ღᑕTᗰYღ,that day i login still can .,2025 NOV SG Mummys,day login still,2025,3,7
2025-07-03 15:41:48,👱🏻‍♀️ キャシー,the first time i login can also.,2025 NOV SG Mummys,first time login also,2025,3,7
2025-07-03 15:43:18,👱🏻‍♀️ キャシー,yesterday's scan also confirmed my baby's gender,2025 NOV SG Mummys,yesterdays scan also confirmed babys gender,2025,3,7
2025-07-03 15:43:43,Gina 🧸,Yayyy congrats!!,2025 NOV SG Mummys,yay congrats,2025,3,7
2025-07-03 15:44:12,👱🏻‍♀️ キャシー,"hehe, thank you! :)",2025 NOV SG Mummys,hehe thank,2025,3,7
2025-07-03 15:45:26,ღᑕTᗰYღ,can login liao . you try again .,2025 NOV SG Mummys,login liao try,2025,3,7
2025-07-03 15:45:58,👱🏻‍♀️ キャシー,"hao, thanks!",2025 NOV SG Mummys,hao thanks,2025,3,7
2025-07-03 15:46:51,👱🏻‍♀️ キャシー,"finally can, but i need off my wifi. the loading super lag",2025 NOV SG Mummys,finally need wifi loading super lag,2025,3,7
2025-07-03 15:47:20,ღᑕTᗰYღ,but can go in already also keep on error .,2025 NOV SG Mummys,go already also keep error,2025,3,7
