datetime,user,text,group_id,clean_text,year,quarter,month
2025-07-02 14:48:27,Hilda,"My sis recommended me her gynae at KKH, Ada Ng. I haven't been to her, waiting for last tri before I switch to private route at KKH. But heard she's very attentive good for first time mums.",2025 DEC SG Mummys,sis recommended gynae kk women 's children 's hospital ada ng havent waiting last tri switch private route kk women 's children 's hospital heard shes attentive good first time mums,2025,3,7
2025-07-02 14:49:39,Hilda,Im 17+6. Still having nausea on and off but no vomit.,2025 DEC SG Mummys,im still nausea vomit,2025,3,7
2025-07-02 14:50:27,Hilda,Yea same i feel I get more nauseous if I don't eat enough or didn't eat on time,2025 DEC SG Mummys,yea feel get nauseous dont eat enough didnt eat time,2025,3,7
2025-07-02 14:50:29,Yan Hong 🐒,"I will be nausea if I smell cigarette, toilet, rubbish, perfume smell, scent smell, perspiring smell ‎<This message was edited>",2025 DEC SG Mummys,nausea smell cigarette toilet rubbish perfume smell scent smell perspiring smell ‎this message edited,2025,3,7
2025-07-02 14:58:43,Janie 🌸,Anyone got tips on how to relieve severe bloating? 😢,2025 DEC SG Mummys,anyone got tips relieve severe bloating,2025,3,7
2025-07-02 14:59:26,Hilda,I tried gaviscon for my indigestion..not sure if it helps with bloating,2025 DEC SG Mummys,tried gaviscon indigestionnot sure helps bloating,2025,3,7
2025-07-02 15:27:03,Yan Hong 🐒,Can drink hot green tea?,2025 DEC SG Mummys,drink hot green tea,2025,3,7
2025-07-02 15:34:31,Hilda,I didn't try hot green tea but heard it helps with indigestion. Can try! The caffeine level not as high as coffee should be okay,2025 DEC SG Mummys,didnt try hot green tea heard helps indigestion try caffeine level high coffee okay,2025,3,7
2025-07-02 18:47:18,SW,I drink warm water. Been burping a lot like an ogre. 😆,2025 DEC SG Mummys,drink warm water burping lot like ogre,2025,3,7
2025-07-02 18:48:04,SW,Any one still drinks iced Lemon Tea? I drank one today after some time and it’s so shiok. Been controlling myself from having caffeine.,2025 DEC SG Mummys,one still drinks iced lemon tea drank one today time ’ shiok controlling caffeine,2025,3,7
2025-07-02 18:50:08,faith tan,I drink everything except alcohol n coffee. Haha,2025 DEC SG Mummys,drink everything except alcohol n coffee haha,2025,3,7
2025-07-02 18:50:21,faith tan,Yes lemon tea so shiok!,2025 DEC SG Mummys,yes lemon tea shiok,2025,3,7
2025-07-02 18:50:33,Nat,I drank a lot of cold drinks and coffee once in a while,2025 DEC SG Mummys,drank lot cold drinks coffee,2025,3,7
2025-07-02 18:50:49,faith tan,I Started buying 1.5L lemon tea bottles to keep in the fridge,2025 DEC SG Mummys,started buying l lemon tea bottles keep fridge,2025,3,7
2025-07-02 18:56:41,SW,Haha I’ve been rather wary but the sourness is so enjoyable hehe.,2025 DEC SG Mummys,haha ’ rather wary sourness enjoyable hehe,2025,3,7
2025-07-02 19:00:19,xin,hello mummies do yall need a babysitter? :),2025 DEC SG Mummys,hello mummies yall need babysitter,2025,3,7
2025-07-02 19:04:39,Hilda,Im still drinking coffee but sometimes decaf lor lol I drink bubble tea like once a week 😅,2025 DEC SG Mummys,im still drinking coffee sometimes decaf lor laugh loud drink bubble tea like week,2025,3,7
2025-07-03 07:30:37,mx~,Hihi anyone using whirlpool washing machine?,2025 DEC SG Mummys,hihi anyone using whirlpool washing machine,2025,3,7
2025-07-03 08:42:17,Yan Hong 🐒,You didn’t eat at all?,2025 DEC SG Mummys,’ eat,2025,3,7
2025-07-03 08:42:28,Shee Ting Ng,"Any mummies from KKH? Do you know whether they prescribed the Ganillia for you? I just have multivitamins and Fish oil only, didn't see Ganillia.",2025 DEC SG Mummys,mummies kk women 's children 's hospital know whether prescribed ganillia multivitamins fish oil didnt see ganillia,2025,3,7
2025-07-03 08:42:47,Yan Hong 🐒,What is ganillia?,2025 DEC SG Mummys,ganillia,2025,3,7
2025-07-03 08:42:49,Shee Ting Ng,Yeah I thought start around July. I start eat today.,2025 DEC SG Mummys,yeah thought start around july start eat today,2025,3,7
2025-07-03 08:43:05,Shee Ting Ng,I also wonder. Coz I saw the paper got mentioned Ganillia,2025 DEC SG Mummys,also wonder coz saw paper got mentioned ganillia,2025,3,7
2025-07-03 08:43:15,mx~,"My gynae used to from kkh, she perscribed me w ganillia. I taking ganillia now.",2025 DEC SG Mummys,gynae used kk women 's children 's hospital perscribed w ganillia taking ganillia,2025,3,7
2025-07-03 08:43:19,Yan Hong 🐒,"I have fish oil, obimin and the calcium pills",2025 DEC SG Mummys,fish oil obimin calcium pills,2025,3,7
2025-07-03 08:43:49,mx~,Multi v + fish oil,2025 DEC SG Mummys,multi v fish oil,2025,3,7
2025-07-03 08:43:50,Shee Ting Ng,What is Ganillia? For what purpose?,2025 DEC SG Mummys,ganillia purpose,2025,3,7
2025-07-03 08:44:05,Shee Ting Ng,Calcium need to request ourselves?,2025 DEC SG Mummys,calcium need request,2025,3,7
2025-07-03 08:44:28,Yan Hong 🐒,"No need, gynae will give. I didn’t request for it",2025 DEC SG Mummys,need gynae give ’ request,2025,3,7
2025-07-03 08:44:40,Yan Hong 🐒,If nt you can make up for it by drinking milk,2025 DEC SG Mummys,nt make drinking milk,2025,3,7
2025-07-03 08:45:20,Shee Ting Ng,I can't drink milk now. Even Milo also can't.,2025 DEC SG Mummys,cant drink milk even milo also cant,2025,3,7
2025-07-03 08:45:37,Shee Ting Ng,I don't have oh. Maybe I need to request.,2025 DEC SG Mummys,dont oh maybe need request,2025,3,7
2025-07-03 08:45:40,Yan Hong 🐒,I stopped eating folic acid since 2 june,2025 DEC SG Mummys,stopped eating folic acid since june,2025,3,7
2025-07-03 08:45:45,Yan Hong 🐒,Then maybe request for the calcium pills,2025 DEC SG Mummys,maybe request calcium pills,2025,3,7
2025-07-03 08:46:16,Yan Hong 🐒,But I don’t have ganilia. Gynae nv prescribe me that,2025 DEC SG Mummys,’ ganilia gynae nv prescribe,2025,3,7
2025-07-03 08:46:51,mx~,Any multi v is fine i guess :),2025 DEC SG Mummys,multi v fine guess,2025,3,7
2025-07-03 08:46:51,Yan Hong 🐒,"Hi mummies, wanted to check, any of you have constipation after eating all those pills?",2025 DEC SG Mummys,hi mummies wanted check constipation eating pills,2025,3,7
2025-07-03 08:46:57,Fel,"Only multivit, fish oil and calcium! No ganillia too",2025 DEC SG Mummys,multivit fish oil calcium ganillia,2025,3,7
2025-07-03 08:47:36,Fel,"Not really, but I try to incorporate fruits everyday and have prune juice on standby just in case. The prune juice works wonders 😂",2025 DEC SG Mummys,really try incorporate fruits everyday prune juice standby case prune juice works wonders,2025,3,7
2025-07-03 08:48:02,Yan Hong 🐒,I consume fruits everyday as well. But no prune juice. Haha,2025 DEC SG Mummys,consume fruits everyday well prune juice haha,2025,3,7
2025-07-03 08:48:29,Yan Hong 🐒,Did you all do any exercises as well?,2025 DEC SG Mummys,exercises well,2025,3,7
2025-07-03 08:52:34,Fel,I.. can’t get started 😂I think I don’t dare to cause before I got pregnant I was on like a career break so it’s been very slow and inactive,2025 DEC SG Mummys,’ get started think ’ dare cause got pregnant like career break ’ slow inactive,2025,3,7
2025-07-03 08:52:40,Fel,Trying to walk at least!,2025 DEC SG Mummys,trying walk least,2025,3,7
2025-07-03 08:54:12,Shee Ting Ng,I need to ask for calcium then.,2025 DEC SG Mummys,need ask calcium,2025,3,7
2025-07-03 08:54:38,Yan Hong 🐒,How many weeks are you all at now?,2025 DEC SG Mummys,many weeks,2025,3,7
2025-07-03 08:55:03,Shee Ting Ng,15 weeks,2025 DEC SG Mummys,weeks,2025,3,7
2025-07-03 08:55:26,Yan Hong 🐒,Do you still have any pregnancy symptoms?,2025 DEC SG Mummys,still pregnancy symptoms,2025,3,7
2025-07-03 08:56:09,Yan Hong 🐒,Did you take the nipt test?,2025 DEC SG Mummys,take nipt test,2025,3,7
2025-07-03 08:56:47,MIN,15 wks too,2025 DEC SG Mummys,wks,2025,3,7
2025-07-03 08:58:58,Yan Hong 🐒,Are you all going for the fair this weekend?,2025 DEC SG Mummys,going fair weekend,2025,3,7
2025-07-03 08:59:36,Yan Hong 🐒,Are you all going for the fair this weekend? Did you all sign up for the pregnancy seminar?,2025 DEC SG Mummys,going fair weekend sign pregnancy seminar,2025,3,7
2025-07-03 09:00:04,MIN,Yes most likely going on Saturday,2025 DEC SG Mummys,yes likely going saturday,2025,3,7
2025-07-03 09:00:07,Shee Ting Ng,Yup. Going to see gynae tomorrow,2025 DEC SG Mummys,yup going see gynae tomorrow,2025,3,7
2025-07-03 09:00:37,Shee Ting Ng,Yes. We're going.,2025 DEC SG Mummys,yes going,2025,3,7
2025-07-03 09:00:51,Shee Ting Ng,Didn't sign up for seminar means cannot enter right,2025 DEC SG Mummys,didnt sign seminar means enter right,2025,3,7
2025-07-03 09:01:59,Shee Ting Ng,I see.,2025 DEC SG Mummys,see,2025,3,7
2025-07-03 09:03:49,Yan Hong 🐒,Do you all know what to buy already? I have no idea,2025 DEC SG Mummys,know buy already idea,2025,3,7
2025-07-03 09:03:50,xx,What brand calcium pills are u all taking ah,2025 DEC SG Mummys,brand calcium pills taking ah,2025,3,7
2025-07-03 09:03:53,xx,And whts the intake like? I wanna switch out my calcium pills ‎<This message was edited>,2025 DEC SG Mummys,whts intake like wan na switch calcium pills ‎this message edited,2025,3,7
2025-07-03 09:04:08,Fel,"Just abit of nausea here and there but very little vomiting. And a lot of headache. The stitches feeling on the abdomen also starting and very restless when at work, can’t sit properly 😂",2025 DEC SG Mummys,abit nausea little vomiting lot headache stitches feeling abdomen also starting restless work ’ sit properly,2025,3,7
2025-07-03 09:04:18,Yan Hong 🐒,"Brand nt sure, but intake is 2 per day. 1 pill is 450mg of calcium",2025 DEC SG Mummys,brand nt sure intake per day pill mg calcium,2025,3,7
2025-07-03 09:04:27,MIN,Not really,2025 DEC SG Mummys,really,2025,3,7
2025-07-03 09:05:09,Yan Hong 🐒,I seee…do you all know when we will start feeling the kicks?,2025 DEC SG Mummys,se…do know start feeling kicks,2025,3,7
2025-07-03 09:07:10,Chelsa,1200mg once a day,2025 DEC SG Mummys,mg day,2025,3,7
2025-07-03 09:08:17,Yan Hong 🐒,"Wow, nt bad, 1 pill settle already",2025 DEC SG Mummys,wow nt bad pill settle already,2025,3,7
2025-07-03 09:10:03,Yan Hong 🐒,You can try to drink more water and rest more for headache.,2025 DEC SG Mummys,try drink water rest headache,2025,3,7
2025-07-03 09:10:04,xx,Oh ya lo,2025 DEC SG Mummys,oh ya lo,2025,3,7
2025-07-03 09:10:17,xx,Do u take with obimin?,2025 DEC SG Mummys,take obimin,2025,3,7
2025-07-03 09:10:19,Yan Hong 🐒,Kkh one still need to eat 2,2025 DEC SG Mummys,kk women 's children 's hospital one still need eat,2025,3,7
2025-07-03 09:11:18,nove 👀,"same for me, they gave me these supplements",2025 DEC SG Mummys,gave supplements,2025,3,7
2025-07-03 09:11:29,MIN,Fish oil and Obimim - 1 each in the morning after food,2025 DEC SG Mummys,fish oil obimim morning food,2025,3,7
2025-07-03 09:11:49,Fel,Will try! But the headache usually comes in at work staring at the com all day 🫠,2025 DEC SG Mummys,try headache usually comes work staring com day,2025,3,7
2025-07-03 09:12:00,Shee Ting Ng,"Still early to buy unless it is for pregnancy usage now. You can go explore n learn first, then slowly self explore n buy later from online or wait for next BB fair",2025 DEC SG Mummys,still early buy unless pregnancy usage go explore n learn first slowly self explore n buy later online wait next bb fair,2025,3,7
2025-07-03 09:15:10,Felicia,"Hello, I was prescribed with fish oil and multivits only",2025 DEC SG Mummys,hello prescribed fish oil multivits,2025,3,7
2025-07-03 09:15:39,Shee Ting Ng,Same as me. Don't know didn't provide calcium.,2025 DEC SG Mummys,dont know didnt provide calcium,2025,3,7
2025-07-03 09:16:36,Felicia,Oh but in the recent visit my gyane did ask if I wanted calcium he said it's optional. Otherwise I can take it from my diet,2025 DEC SG Mummys,oh recent visit gyane ask wanted calcium said optional otherwise take diet,2025,3,7
2025-07-03 09:16:56,Hilda,I thought calcium very impt 😯,2025 DEC SG Mummys,thought calcium impt,2025,3,7
2025-07-03 09:17:21,Hilda,Im very bad with pills so not been taking them super religiously 😣,2025 DEC SG Mummys,im bad pills taking super religiously,2025,3,7
2025-07-03 09:17:50,mx~,I always feel something hard down below 😀😅,2025 DEC SG Mummys,always feel something hard,2025,3,7
2025-07-03 09:17:56,mx~,Should be baby right,2025 DEC SG Mummys,baby right,2025,3,7
2025-07-03 09:18:06,Felicia,🫠🫠do you take right from the start  of the pregenacy or only after certain weeks? Maybe I should request for it,2025 DEC SG Mummys,take right start pregenacy certain weeks maybe request,2025,3,7
2025-07-03 09:18:19,Rachel Ong,Have you all started to gain weight?,2025 DEC SG Mummys,started gain weight,2025,3,7
2025-07-03 09:18:30,MIN,Calcium I recall is started from wk 13,2025 DEC SG Mummys,calcium recall started wk,2025,3,7
2025-07-03 09:18:31,Yan Hong 🐒,"Yes, very sad",2025 DEC SG Mummys,yes sad,2025,3,7
2025-07-03 09:18:43,Cherie Yu,"Calcium is very important as we are losing it and especially if you are planning to bf later on, continue to take calcium supplement to prevent osteoporosis 😊",2025 DEC SG Mummys,calcium important losing especially planning breast milk later continue take calcium supplement prevent osteoporosis,2025,3,7
2025-07-03 09:19:02,Hilda,Haha im at 18wks today still dont feel much leh but also cause I have anterior placenta I guess,2025 DEC SG Mummys,haha im wks today still dont feel much leh also cause anterior placenta guess,2025,3,7
2025-07-03 09:19:08,Cherie Yu,I bf for 8 months and continue to take till 10 months,2025 DEC SG Mummys,breast milk months continue take till months,2025,3,7
2025-07-03 09:19:09,Yan Hong 🐒,I am at 16 weeks but don’t feel anything yet,2025 DEC SG Mummys,weeks ’ feel anything yet,2025,3,7
2025-07-03 09:19:21,Bayleen,i rmb my gynae ask me to start taking all these 3 pills from Week 12 onwards and stop the forlic acid.,2025 DEC SG Mummys,rmb gynae ask start taking pills week onwards stop forlic acid,2025,3,7
2025-07-03 09:19:27,T,I see! Okok :),2025 DEC SG Mummys,see okok,2025,3,7
2025-07-03 09:19:27,Cherie Yu,I just asked the sonographer they said it’s normal to feel baby from week 18-24 ‎<This message was edited>,2025 DEC SG Mummys,asked sonographer said ’ normal feel baby week ‎this message edited,2025,3,7
2025-07-03 09:19:34,Shee Ting Ng,Better request for it. I got 2 spoilt teeth after deliver my first child.,2025 DEC SG Mummys,better request got spoilt teeth deliver first child,2025,3,7
2025-07-03 09:20:17,xx,Ohh for now i take calcium tgt w multivits,2025 DEC SG Mummys,ohh take calcium tgt w multivits,2025,3,7
2025-07-03 09:20:24,xx,Doc nvr actually ask me to separate,2025 DEC SG Mummys,doc nvr actually ask separate,2025,3,7
2025-07-03 09:21:06,Shee Ting Ng,Have to separate calcium with multivits coz multivits got iron. Need separate 2 hours apart.,2025 DEC SG Mummys,separate calcium multivits coz multivits got iron need separate hours apart,2025,3,7
2025-07-03 09:21:31,xx,Can take 2 pills of calcium one shot or not ah,2025 DEC SG Mummys,take pills calcium one shot ah,2025,3,7
2025-07-03 09:21:39,xx,Instead of separating morng and night,2025 DEC SG Mummys,instead separating morng night,2025,3,7
2025-07-03 09:21:55,xx,Aye the gynae nvr say anything lol i didnt know,2025 DEC SG Mummys,aye gynae nvr say anything laugh loud didnt know,2025,3,7
2025-07-03 09:21:56,Cherie Yu,"My doctor also mentioned for calcium pill, best is one hour before/after food to absorb better",2025 DEC SG Mummys,doctor also mentioned calcium pill best one hour beforeafter food absorb better,2025,3,7
2025-07-03 09:22:14,xx,I just pop all tgt in the mrng after food,2025 DEC SG Mummys,pop tgt mrng food,2025,3,7
2025-07-03 09:22:25,Hilda,Omg I didn't know need to take 2 calcium pills a day 😑 I only take 1 lol,2025 DEC SG Mummys,oh god didnt know need take calcium pills day take laugh loud,2025,3,7
2025-07-03 09:22:56,xx,Ya they told me to take one also tbh,2025 DEC SG Mummys,ya told take one also honest,2025,3,7
2025-07-03 09:23:11,Bayleen,am on Week 16 now. and my gynae say we need vitamin D too. is important for all of us as well. hahahs need to go out for some sunlight ☀️.,2025 DEC SG Mummys,week gynae say need vitamin important us well hahahs need go sunlight,2025,3,7
2025-07-03 09:23:12,xx,Mine’s this,2025 DEC SG Mummys,mine ’,2025,3,7
2025-07-03 09:23:19,xx,Like not enuf if i pop 1 pill,2025 DEC SG Mummys,like enuf pop pill,2025,3,7
2025-07-03 09:23:22,Yan Hong 🐒,Can ba,2025 DEC SG Mummys,ba,2025,3,7
2025-07-03 09:23:39,xx,Gynae ask me take 1 tho 😅,2025 DEC SG Mummys,gynae ask take tho,2025,3,7
2025-07-03 09:23:44,Yan Hong 🐒,Cannot get from pills?,2025 DEC SG Mummys,get pills,2025,3,7
2025-07-03 09:24:08,Bayleen,they advise me to separate the calcium to afternoon,2025 DEC SG Mummys,advise separate calcium afternoon,2025,3,7
2025-07-03 09:24:43,Yan Hong 🐒,Same leh,2025 DEC SG Mummys,leh,2025,3,7
2025-07-03 09:25:07,Hilda,I heard taking calcium at night helps with absorption,2025 DEC SG Mummys,heard taking calcium night helps absorption,2025,3,7
2025-07-03 09:25:21,Yan Hong 🐒,I drink milk,2025 DEC SG Mummys,drink milk,2025,3,7
2025-07-03 09:25:31,Fel,Can! Mine is the KKH pill and the dosage is 2 pills at one shot after lunch/dinner,2025 DEC SG Mummys,mine kk women 's children 's hospital pill dosage pills one shot lunchdinner,2025,3,7
2025-07-03 09:29:29,Hash,I only felt it at week 14.,2025 DEC SG Mummys,felt week,2025,3,7
2025-07-03 09:30:04,Hash,You still can enter if you’re not attending the seminar talk.,2025 DEC SG Mummys,still enter ’ attending seminar talk,2025,3,7
2025-07-03 09:30:49,Hash,"If you’re a FTM, can see and compare prices for car seat, stroller, baby carrier, bathtub and crib.",2025 DEC SG Mummys,’ ftm see compare prices car seat stroller baby carrier bathtub crib,2025,3,7
2025-07-03 09:31:44,Fel,Would you all recommend using carrier for baby in the first few months as compared to a stroller that can use across different ages?,2025 DEC SG Mummys,would recommend using carrier baby first months compared stroller use across different ages,2025,3,7
2025-07-03 09:32:01,Fel,"I don’t drive so alot recco carrier, but i imagine have alot of things to carry",2025 DEC SG Mummys,’ drive alot recco carrier imagine alot things carry,2025,3,7
2025-07-03 09:33:17,Hash,"When my baby was a few days old, we had to go to the poly quite often for his jaundice check up and vaccinations. Idk why my MIL don’t allow me to put him in stroller and I had to carry him. But I would suggest to just put in stroller. If you want to baby wear, might be tiring cause you just give birth also. At least baby diaper bag can chuck below the compartment. ‎<This message was edited>",2025 DEC SG Mummys,baby days old go poly quite often jaundice check vaccinations know mil ’ allow put stroller carry would suggest put stroller want baby wear might tiring cause give birth also least baby diaper bag chuck compartment ‎this message edited,2025,3,7
2025-07-03 09:33:51,Hash,I only baby wear my son when I feel much better and energised. But I used Konny till he was 2 months old then switched to Ergo baby.,2025 DEC SG Mummys,baby wear son feel much better energised used konny till months old switched ergo baby,2025,3,7
2025-07-03 09:34:10,Hash,Highly recommend Ergobaby carrier. I still have it and will be using it for #2,2025 DEC SG Mummys,highly recommend ergobaby carrier still using,2025,3,7
2025-07-03 09:35:05,Hash,"If you’re gg out alone, better to bring stroller then baby wear. Downside is, you have to wait quite long for the lift. That’s why most mummies prefer to just baby wear, easier. But then they also pack light for the diaper bag, especially if they’re BF.",2025 DEC SG Mummys,’ good game alone better bring stroller baby wear downside wait quite long lift ’ mummies prefer baby wear easier also pack light diaper bag especially ’ breast milk,2025,3,7
2025-07-03 09:35:26,Hash,"For my #1, I was exclusively pumping, so I had to pack alot.",2025 DEC SG Mummys,exclusively pumping pack alot,2025,3,7
2025-07-03 09:38:47,Fel,thanks for sharing! then for the stroller did u get those that can continue to use when bb is older? cause my understanding is those are usually more heavy duty so not as convenient,2025 DEC SG Mummys,thanks sharing stroller get continue use bb older cause understanding usually heavy duty convenient,2025,3,7
2025-07-03 09:39:03,Fel,but i imagine if taking public transport there’s no real need to fold it up,2025 DEC SG Mummys,imagine taking public transport ’ real need fold,2025,3,7
2025-07-03 09:39:20,Hash,"Yes, I bought the stroller that can be use from NB to 3 or 4 years old iirc. ‎<This message was edited>",2025 DEC SG Mummys,yes bought stroller use nb years old remember correctly ‎this message edited,2025,3,7
2025-07-03 09:39:46,Hash,I always never fold. I just carry it up if my hubs can’t drive me and I have to take public,2025 DEC SG Mummys,always never fold carry hubs ’ drive take public,2025,3,7
2025-07-03 09:41:44,Hash,Best to go the fair this Saturday if you have the time and see the different strollers they have. I spent about 1hr plus back then deciding which stroller to get cause there was too many choices ahahah. I also asked the sellers to tell me more about the stroller and show me how to fold. Important for me is it can be close with one click instead of having to do so many steps.,2025 DEC SG Mummys,best go fair saturday time see different strollers spent hour plus back deciding stroller get cause many choices ahahah also asked sellers tell stroller show fold important close one click instead many steps,2025,3,7
2025-07-03 09:43:14,Fel,haha yes! thinking of heading down just to window shop first and shortlist potential items to get. Think this will be one of the main items we’ll be looking at. My hubby wants the one click flick and open 🤣🤣🤣 he see too many adverts already,2025 DEC SG Mummys,haha yes thinking heading window shop first shortlist potential items get think one main items ’ looking hubby wants one click flick open see many adverts already,2025,3,7
2025-07-03 09:43:38,Hilda,"For strollers im looking at bugaboo butterfly 2, joolz aer 2 or nuna trvl",2025 DEC SG Mummys,strollers im looking bugaboo butterfly joolz aer nuna trvl,2025,3,7
2025-07-03 09:44:13,Hash,Heheh have fun shopping for baby items!!,2025 DEC SG Mummys,heheh fun shopping baby items,2025,3,7
2025-07-03 09:45:11,Fel,are these also NB to toddler age?,2025 DEC SG Mummys,also nb toddler age,2025,3,7
2025-07-03 09:47:56,Hash,"For me, I just get those cheap but good stroller. Cause once they are toddlers, they wouldn’t want to sit in the stroller anym, like my #1🫠 He always fuss when we put him in and wants to go down, push the pram and walk😵‍💫 End up now the pram becomes a basket to put the items we bought when we are out 😂 ‎<This message was edited>",2025 DEC SG Mummys,get cheap good stroller cause toddlers ’ want sit stroller anym like always fuss put wants go push pram walk end pram becomes basket put items bought ‎this message edited,2025,3,7
2025-07-03 09:49:17,Fel,wah! that’s good though.,2025 DEC SG Mummys,wah ’ good though,2025,3,7
2025-07-03 09:50:09,Hash,"Yea good, but with him walking means we had to make a lot of pit stops 😂😂",2025 DEC SG Mummys,yea good walking means make lot pit stops,2025,3,7
2025-07-03 09:51:28,Bayleen,any recommendations for strollers ?,2025 DEC SG Mummys,recommendations strollers,2025,3,7
2025-07-03 09:51:41,Fel,that’s true. speed reduce by 2 cause also need to navigate but too small to see while pushing hahaha. so cute though,2025 DEC SG Mummys,’ true speed reduce cause also need navigate small see pushing hahaha cute though,2025,3,7
2025-07-03 09:51:45,Hilda,I think so!,2025 DEC SG Mummys,think,2025,3,7
2025-07-03 09:52:10,Hash,"Yeah, so cute to see him waddling ard😂",2025 DEC SG Mummys,yeah cute see waddling ard,2025,3,7
2025-07-03 09:58:15,Sheryl-Anne,I just started feeling like bubbles-like in tummy at week 16,2025 DEC SG Mummys,started feeling like bubbleslike tummy week,2025,3,7
2025-07-03 10:17:08,Yan Hong 🐒,I don’t feel anything yet. First time mum,2025 DEC SG Mummys,’ feel anything yet first time mum,2025,3,7
2025-07-03 10:23:35,Cat,"if you ok with high end one, bugaboo is super good.. but very expensive haha",2025 DEC SG Mummys,ok high end one bugaboo super good expensive haha,2025,3,7
2025-07-03 10:30:34,Bayleen,i shall take a look when i visit the fair 🫢,2025 DEC SG Mummys,shall take look visit fair,2025,3,7
2025-07-03 11:00:39,Put,"hi mummies, anyone took a blood test with thalassemia result?🥲",2025 DEC SG Mummys,hi mummies anyone took blood test thalassemia result,2025,3,7
2025-07-03 12:01:17,Sheryl-Anne,If your hubby don’t have thalessemia then don’t have to worry,2025 DEC SG Mummys,hubby ’ thalessemia ’ worry,2025,3,7
2025-07-03 12:25:11,Yiwen Ng,yes our gynae referred us to the thalassemia registry for additional testing and to explain the risks (if any). happy to dm if you need more info :),2025 DEC SG Mummys,yes gynae referred us thalassemia registry additional testing explain risks happy direct message need info,2025,3,7
2025-07-03 12:44:12,Shee Ting Ng,Keenz stroller. Can bring up to airplane too.,2025 DEC SG Mummys,keenz stroller bring airplane,2025,3,7
2025-07-03 13:12:26,Put,me too! my gynae will refer me to KKH for the additional testing. hope everything goes well for us and the mummies out there with the same result 🥺,2025 DEC SG Mummys,gynae refer kk women 's children 's hospital additional testing hope everything goes well us mummies result,2025,3,7
2025-07-03 13:13:44,mx~,"In what circumstances, would we be recommended to do?",2025 DEC SG Mummys,circumstances would recommended,2025,3,7
2025-07-03 15:36:56,Sharon Y,"yes, i did additional testing because my hubby was known as a carrier. if both of the parents are the carrier, the baby will have 25% chance of inherited both carrier gene and become severe thalassemia",2025 DEC SG Mummys,yes additional testing hubby known carrier parents carrier baby chance inherited carrier gene become severe thalassemia,2025,3,7
2025-07-03 15:39:30,Sharon Y,"actually did you do some pre-marital test? it will tell us whether you are carrier. for my case my pre-marital test did not indicate me as carrier. i told me gynae she said if that’s the case, the blood test this time could be due to the iron deficiency, she did suggest alternative to intake iron supplement for 2 weeks/1 month and then take the blood test again",2025 DEC SG Mummys,actually premarital test tell us whether carrier case premarital test indicate carrier told gynae said ’ case blood test time could due iron deficiency suggest alternative intake iron supplement weeks month take blood test,2025,3,7
2025-07-03 15:40:49,Sharon Y,"but me and hubby doesn’t want to wait, and if the second blood test also not good. will need to decide for additional test anyway.",2025 DEC SG Mummys,hubby ’ want wait second blood test also good need decide additional test anyway,2025,3,7
2025-07-03 15:41:41,Sharon Y,turn out the additional testing assured the baby is fine 🥰feel relieved,2025 DEC SG Mummys,turn additional testing assured baby fine feel relieved,2025,3,7
2025-07-03 15:45:27,van💗,this testing is additional whereby we need to request for it from the gynae?,2025 DEC SG Mummys,testing additional whereby need request gynae,2025,3,7
2025-07-03 15:46:18,Sharon Y,my gynae suggested me once she saw the test result.,2025 DEC SG Mummys,gynae suggested saw test result,2025,3,7
2025-07-03 15:46:47,Sharon Y,may be u can ask your gynae what to do?,2025 DEC SG Mummys,may ask gynae,2025,3,7
2025-07-03 19:04:48,mx~,Have yall started gaining weight ah🥹,2025 DEC SG Mummys,yall started gaining weight ah,2025,3,7
2025-07-03 19:05:06,mx~,I feel my tummy is quite big leh. Dont think baby is so big leh,2025 DEC SG Mummys,feel tummy quite big leh dont think baby big leh,2025,3,7
2025-07-03 19:05:32,Yan Hong 🐒,"Yes, gained a lot.  😢",2025 DEC SG Mummys,yes gained lot,2025,3,7
2025-07-03 19:05:45,Yan Hong 🐒,Mine too…maybe is bloated?,2025 DEC SG Mummys,mine too…maybe bloated,2025,3,7
2025-07-03 19:08:21,Jordan Mama,Anyone going to mummy market tml?,2025 DEC SG Mummys,anyone going mummy market tml,2025,3,7
2025-07-03 19:09:32,Hilda,Yes slowly..I feel my tummy is big cause it's bloated 😂,2025 DEC SG Mummys,yes slowlyi feel tummy big cause bloated,2025,3,7
2025-07-03 19:09:53,mx~,How to differentiate whether it is bloated or not,2025 DEC SG Mummys,differentiate whether bloated,2025,3,7
2025-07-03 19:09:57,Yan Hong 🐒,How to debloat?,2025 DEC SG Mummys,debloat,2025,3,7
2025-07-03 19:10:08,Hilda,I also want to ask my gynae 😂😂,2025 DEC SG Mummys,also want ask gynae,2025,3,7
2025-07-03 19:10:17,nove 👀,"same, gets bloated v easily",2025 DEC SG Mummys,gets bloated v easily,2025,3,7
2025-07-03 19:10:42,Hilda,Anyone have cats at home?,2025 DEC SG Mummys,anyone cats home,2025,3,7
2025-07-03 19:10:53,nove 👀,i gained 4kg already,2025 DEC SG Mummys,gained kg already,2025,3,7
2025-07-03 19:10:57,mx~,I havn tell my colleagues. Mayb they gossip behind my back why is my tummy so big🤣,2025 DEC SG Mummys,havn tell colleagues mayb gossip behind back tummy big,2025,3,7
2025-07-03 19:11:16,Hilda,I had to tell cause cant hide anymore hahaha,2025 DEC SG Mummys,tell cause cant hide anymore hahaha,2025,3,7
